member_id,member_name,committee_id,committee_name,is_member
945,יואב קיש,121,מבוטל,False
945,יואב קיש,115,"פרק י' (תשתיות להולכה ולאחסון של נפט), מתוך הצעת חוק ההתייעלות הכלכלית (תיקוני חקיקה להשגת יעדי התקציב לשנות 2017 ו-2018), התשע""ז-2016",False
772,יואל חסון,16,(!!!INVALID!!!) ועדה מיוחדת למאבק בנגעי הסמים והאלכוהול (!!!INVALID!!!),False
772,יואל חסון,30,"הוועדה המיוחדת לדיון בהצ""ח התכנון והבנייה (תיקון - פיצול דירות), בהצ""ח בעניין תקופת לידה והורות ובהצ""ח התכנון והבנייה (תיקון-דיור בהישג יד) (פ/3029) ",False
772,יואל חסון,35,הוועדה המיוחדת לדיון בהצעה לסדר היום בנושא קשיים ברפורמה בשירות המדינה,False
772,יואל חסון,33,הוועדה המיוחדת לדיון בהצעת חוק הרשות הממשלתית להתחדשות עירונית ובסעיפים מהצעת חוק התכנית הכלכלית,False
772,יואל חסון,29,הוועדה המיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 3 והוראת שעה לכנסת ה-20),False
772,יואל חסון,36,הוועדה המיוחדת לצדק חלוקתי ולשוויון חברתי,False
772,יואל חסון,103,הוועדה המיוחדת לצדק חלוקתי ולשוויון חברתי,False
772,יואל חסון,26,הוועדה המסדרת,False
772,יואל חסון,58,הוועדה המשותפת לוועדת הכלכלה ולוועדה לקידום מעמד האישה בהתאם לחוק זכויות הדייר בדיור הציבורי,False
772,יואל חסון,18,הוועדה המשותפת לנושא סביבה ובריאות,False
772,יואל חסון,60,הועדה משותפת בנושא נפגעים באירועי ספורט המוניים וגל אירועי גזענות ואלימות בספורט,False
772,יואל חסון,28,וועדה מיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 3 והוראת שעה לכנסת ה-20),False
772,יואל חסון,7,ועדה לענייני ביקורת המדינה,False
772,יואל חסון,11,ועדה לקידום מעמד האישה ולשוויון מגדרי,False
772,יואל חסון,12,ועדה מיוחדת לבעיית העובדים הזרים,False
772,יואל חסון,20,"ועדה מיוחדת לדיון בהצעת החוק בעניין השוויון בנטל בשירות הצבאי, בשירות האזרחי ובשוק העבודה ולהסדרת מעמדם של תלמידי הישיבות",False
772,יואל חסון,24,ועדה מיוחדת לדיון בהצעת חוק השידור הציבורי,False
772,יואל חסון,31,"ועדה מיוחדת לדיון בהצעת חוק השידור הציבורי (תיקון), התשע""ה-2015 ",True
772,יואל חסון,15,ועדה מיוחדת לזכויות הילד,False
772,יואל חסון,32,ועדה מיוחדת ליישום הנגשת המידע הממשלתי ועקרונות שקיפותו לציבור,False
772,יואל חסון,23,ועדה מיוחדת למאבק בנגעי הסמים והאלכוהול,False
772,יואל חסון,14,ועדה מיוחדת לפניות הציבור,False
772,יואל חסון,117,"ועדה מיוחדת לפרשת היעלמותם של ילדי תימן, מזרח והבלקן",False
772,יואל חסון,27,ועדה מסדרת,True
772,יואל חסון,113,"ועדה משותפת חו""ב וכספים לנושא פרק ה, סעיפים 30 עד 41 (עקרונות לקביעת תקציב הביטחון)",False
772,יואל חסון,82,ועדה משותפת חוץ וביטחון ופנים לדיון בהארכת תוקף חוק האזרחות והכניסה לישראל,False
772,יואל חסון,87,ועדה משותפת חוץ וביטחון-חוקה לעניין הצורך להכריז על מצב חירום,False
772,יואל חסון,118,"ועדה משותפת כלכלה ופנים לדיון בהצ""ח תאגידי מים וביוב",False
772,יואל חסון,122,"ועדה משותפת (כלכלה+כנסת) לדיון בהצ""ח השידור הציבורי הישראלי (תיקון מספר 7), התשע""ז-2017",False
772,יואל חסון,63,ועדה משותפת כלכלה - כספים לקידום התחרות בענף המזון,False
772,יואל חסון,70,"ועדה משותפת לדיון בהצעות חוק הביטוח הלאומי (חישוב דמי לידה למבוטחת עצמאית), התשע""ד-2014",False
772,יואל חסון,71,"ועדה משותפת לדיון בהצעת חוק למניעת הטרדה מינית (תיקון - העברת נטל ההוכחה במקרה של פיטורין בשל הגשת תלונה על הטרדה מינית), התשע""ג-2013",False
772,יואל חסון,105,"ועדה משותפת לדיון בהצעת חוק מימון מפלגות (תיקון - הגדרת גוף פעיל בבחירות) התשע""ו-2016 (פ/2785/20) של ועדת הכנסת וועדת החוקה חוק ומשפט",False
772,יואל חסון,91,"ועדה משותפת לוועדה המיוחדת לדיון בהצעות חוק הרשות הממשלתית להתחדשות עירונית, הצ""ח שירותים פיננסיים והצ""ח לתיקון פקודת מס הכנסה ולוועדת הכלכלה",False
772,יואל חסון,96,ועדה משותפת לוועדה המיוחדת להתחדשות עירונית ולוועדת החוקה בהצעת חוק פינוי בינוי (פיצויים)(תיקון מס 4,False
772,יואל חסון,116,ועדה משותפת לוועדת החוקה והמדע לדיון בהצעות חוק בנושא הסרת תוכן שפרסומו מהווה עבירה מרשת האינטרנט,False
772,יואל חסון,112,"ועדה משותפת לוועדת החוקה וחו""ב לדיון בהצעות חוק ההסדרה",False
772,יואל חסון,47,"ועדה משותפת לוועדת החוקה, חוק ומשפט וועדת החוץ והביטחון לפי סעיף 4(ה) לחוק האזנת סתר",False
772,יואל חסון,78,"ועדה משותפת לוועדת החוקה, חוק ומשפט ולוועדת הכספים לפי חוק ביטוח רכב מנועי",False
772,יואל חסון,75,"ועדה משותפת לוועדת הכלכלה ולוועדת החינוך, התרבות והספורט לפי חוק הרשות השניה לטלוויזיה ורדיו",False
772,יואל חסון,89,"ועדה משותפת לוועדת העבודה, הרווחה והבריאות וועדת החוץ והביטחון לפי חוק השירות הלאומי-אזרחי, התשע""ד-2014",False
772,יואל חסון,93,"ועדה משותפת לוועדת הפנים והגנת הסביבה וועדת הכלכלה לדיון בהצעת חוק המים (תיקון מספר 27), התשע""ו-2016 (מ/1008) ",False
772,יואל חסון,50,ועדה משותפת לעניין חוק נכסים של נספי שואה,False
772,יואל חסון,37,ועדה משותפת לתקציב הביטחון,False
772,יואל חסון,43,ועדה משותפת לתקציב הכנסת,False
772,יואל חסון,62,"ועדה משותפת של ועדת החוץ והביטחון וועדת החוקה, חוק ומשפט בהתאם לחוק שירות ביטחון - פטור מטעמי הכרה דתית
",False
772,יואל חסון,66,"ועדה משותפת של ועדת החוקה, חוק ומשפט, ועדת הפנים והגנת הסביבה וועדת המדע והטכנולוגיה לפי חוק אמצעי זיהוי ביומטריים",False
772,יואל חסון,80,"ועדה משותפת של ועדת הכספים וועדת העבודה לדיון בסעיפים 31 ו-32 בהצ""ח ההתייעלות הכלכלית לשנות התקציב 2015 ו-2016",False
772,יואל חסון,97,"ועדה משותפת של ועדת המדע וועדת החוקה, חוק ומשפט, לפי חוק פיקוח אלקטרוני על עצור ועל אסיר משוחרר על תנאי",False
772,יואל חסון,90,"ועדה משותפת של ועדת העבודה הרווחה והבריאות וועדת העליה, הקליטה והתפוצות לדיון בהצעת חוק לתיקון פקודת רופאי השיניים (מספר 6) ",False
772,יואל חסון,114,"ועדה משותפת של ועדת חוקה חוק ומשפט, ועדת החוץ והביטחון לדיון בהצ""ח הסדרת ההתיישבות ביהודה והשומרון (פ/3459/20)",False
772,יואל חסון,34,ועדת האתיקה,False
772,יואל חסון,25,ועדת החוץ והביטחון,False
772,יואל חסון,5,"ועדת החוקה, חוק ומשפט",False
772,יואל חסון,6,"ועדת החינוך, התרבות והספורט",False
772,יואל חסון,2,ועדת הכלכלה,False
772,יואל חסון,1,ועדת הכנסת,True
772,יואל חסון,9,ועדת הכספים,False
772,יואל חסון,8,ועדת  המדע  והטכנולוגיה,True
772,יואל חסון,102,ועדת המשנה לבחינה ומעקב אחר הפקת גז ונפט בטכנולוגיות לא קונבנציונליות ומתחדשות,False
772,יואל חסון,83,ועדת המשנה לבחינת הגורמים למחסור במזון בתקופת החגים,False
772,יואל חסון,53,ועדת המשנה לבחינת מוכנות העורף ,False
772,יואל חסון,44,ועדת המשנה לבחינת מוכנות העורף במצבי חירום,False
772,יואל חסון,64,ועדת המשנה לביטוח,False
772,יואל חסון,106,ועדת המשנה להגנה בסייבר,False
772,יואל חסון,104,ועדת המשנה לחינוך בלתי פורמלי,False
772,יואל חסון,72,ועדת המשנה לטיפול ולתקצוב נושא השמיטה,False
772,יואל חסון,41,ועדת המשנה לכח אדם בצה”ל ,False
772,יואל חסון,108,ועדת המשנה ללוחמה משפטית,False
772,יואל חסון,69,ועדת המשנה למאבק בהון השחור,False
772,יואל חסון,59,ועדת המשנה למאבק בסחר בנשים ובזנות,False
772,יואל חסון,38,ועדת המשנה למאבק בתאונות דרכים בראשות חבר הכנסת דוד צור ,False
772,יואל חסון,39,ועדת המשנה למגזר ערבי,False
772,יואל חסון,54,ועדת המשנה למדיניות חוץ והסברה,False
772,יואל חסון,51,"ועדת המשנה למודיעין, שירותים חשאיים ושבויים ונעדרים",False
772,יואל חסון,52,ועדת המשנה למוכנות ולביטחון שוטף,False
772,יואל חסון,42,"ועדת המשנה לנושא ביטחון, יחסי חוץ וקשרי מסחר בינלאומיים",False
772,יואל חסון,55,ועדת המשנה לנושא החלל,False
772,יואל חסון,49,ועדת המשנה לנושאים ביטחוניים ואזרחיים ביהודה ושומרון  ,False
772,יואל חסון,92,ועדת המשנה לנושא קידום טכנולוגיות לאנרגיה מתחדשת - פיקוח ומעקב אחר יישום החלטות ועידת פריז,False
772,יואל חסון,40,ועדת המשנה לספורט,False
772,יואל חסון,100,ועדת המשנה לעניין אישור צו העונשין ,False
772,יואל חסון,110,ועדת המשנה לעניין בדיקת תשלומי מזונות מהמוסד לביטוח לאומי,False
772,יואל חסון,119,ועדת המשנה לעניין בטיחות בעבודה בענף הבנין,False
772,יואל חסון,111,ועדת המשנה לעניין מעקב אחר ניתוק החקיקה ממצב חירום,False
772,יואל חסון,109,"ועדת המשנה לעניין צו העונשין (עניין סודי) התשע""ו (2016 - צו קצא""א)",False
772,יואל חסון,99,ועדת המשנה לעניין ציר עוקף חוסן,False
772,יואל חסון,65,"ועדת המשנה לעניין תוכנית ""מעגלי תעסוקה"" של משרד הכלכלה",False
772,יואל חסון,61,ועדת המשנה לענין תקנות ניירות ערך (זירת סוחר לחשבונו העצמי),False
772,יואל חסון,45,ועדת המשנה לעסקים קטנים ובינוניים,False
772,יואל חסון,107,ועדת המשנה לתכנון לאומי,False
772,יואל חסון,10,"ועדת העבודה, הרווחה והבריאות",False
772,יואל חסון,3,"ועדת העלייה, הקליטה והתפוצות",False
772,יואל חסון,4,ועדת הפנים והגנת הסביבה,False
772,יואל חסון,17,ועדת חקירה פרלמנטרית בנושא קליטת עובדים ערבים בשירות הציבורי,False
772,יואל חסון,77,ועדת משנה לבדיקת סוגיות תכנון וסביבה במפרץ חיפה,False
772,יואל חסון,79,ועדת משנה לבחינת בעיית העובדים הזרים  ,False
772,יואל חסון,120,ועדת משנה לבחינת התנהלות הבנקים והגופים המוסדיים בהעמדת אשראי ללווים מסוימים,False
772,יואל חסון,46,ועדת משנה לבטיחות בדרכים,False
772,יואל חסון,94,ועדת משנה לדיון בהמלצות לשינויים בתנאי חברי הכנסת והיועצים הפרלמנטריים,False
772,יואל חסון,98,ועדת משנה לחינוך בלתי פורמלי,False
772,יואל חסון,86,ועדת משנה לטיפול בצעירים וצעירות חסרי בית,False
772,יואל חסון,13,ועדת משנה למאבק בסחר בנשים,False
772,יואל חסון,73,"ועדת משנה לנושא הספקת גז טבעי לתעשייה, בראשות חה""כ אבישי ברוורמן",False
772,יואל חסון,76,ועדת משנה לנושא כבאות והצלה ,False
772,יואל חסון,57,ועדת משנה לנושא: פנסיה בקיבוץ המתחדש  ,False
772,יואל חסון,74,"ועדת משנה לנושא תשתיות התעופה האזרחית בישראל, הבינלאומית והפנים-ארצית בראשות ח""כ יצחק וקנין",False
772,יואל חסון,84,ועדת משנה לעניין הרפורמה בבריאות הנפש,False
772,יואל חסון,85,ועדת משנה לעניין מעמד הקשיש,False
772,יואל חסון,101,ועדת משנה לענייני תכנון ובנייה ברשויות הדרוזיות,False
772,יואל חסון,67,ועדת משנה לפיקוח על יישום חוק קידום התחרות בענף המזון בראשות חבר הכנסת יעקב אשר,False
772,יואל חסון,81,ועדת משנה לצער בעלי חיים,False
772,יואל חסון,68,ועדת משנה לקידום אנרגיה ירוקה בראשות חבר הכנסת חנא סוויד,False
772,יואל חסון,88,ועדת משנה לקידום עסקים קטנים ובינוניים,False
772,יואל חסון,56,ועדת משנה לתחבורה ציבורית,False
772,יואל חסון,48,ועדת משנה לתקנות חוק שוויון זכויות לאנשים עם מוגבלות,False
772,יואל חסון,95,ועדת משנה של ועדת הכנסת לדיון בנושא: ייצוג הכנסת על ידי חברי כנסת ושרים לשעבר בטכסי זיכרון לחללי מערכות ישראל ולנפגעי פעולות האיבה,False
772,יואל חסון,121,מבוטל,False
772,יואל חסון,115,"פרק י' (תשתיות להולכה ולאחסון של נפט), מתוך הצעת חוק ההתייעלות הכלכלית (תיקוני חקיקה להשגת יעדי התקציב לשנות 2017 ו-2018), התשע""ז-2016",False
897,יואל רזבוזוב,16,(!!!INVALID!!!) ועדה מיוחדת למאבק בנגעי הסמים והאלכוהול (!!!INVALID!!!),True
897,יואל רזבוזוב,30,"הוועדה המיוחדת לדיון בהצ""ח התכנון והבנייה (תיקון - פיצול דירות), בהצ""ח בעניין תקופת לידה והורות ובהצ""ח התכנון והבנייה (תיקון-דיור בהישג יד) (פ/3029) ",False
897,יואל רזבוזוב,35,הוועדה המיוחדת לדיון בהצעה לסדר היום בנושא קשיים ברפורמה בשירות המדינה,False
897,יואל רזבוזוב,33,הוועדה המיוחדת לדיון בהצעת חוק הרשות הממשלתית להתחדשות עירונית ובסעיפים מהצעת חוק התכנית הכלכלית,False
897,יואל רזבוזוב,29,הוועדה המיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 3 והוראת שעה לכנסת ה-20),False
897,יואל רזבוזוב,36,הוועדה המיוחדת לצדק חלוקתי ולשוויון חברתי,False
897,יואל רזבוזוב,103,הוועדה המיוחדת לצדק חלוקתי ולשוויון חברתי,False
897,יואל רזבוזוב,26,הוועדה המסדרת,False
897,יואל רזבוזוב,58,הוועדה המשותפת לוועדת הכלכלה ולוועדה לקידום מעמד האישה בהתאם לחוק זכויות הדייר בדיור הציבורי,False
897,יואל רזבוזוב,18,הוועדה המשותפת לנושא סביבה ובריאות,False
897,יואל רזבוזוב,60,הועדה משותפת בנושא נפגעים באירועי ספורט המוניים וגל אירועי גזענות ואלימות בספורט,False
897,יואל רזבוזוב,28,וועדה מיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 3 והוראת שעה לכנסת ה-20),False
897,יואל רזבוזוב,7,ועדה לענייני ביקורת המדינה,False
897,יואל רזבוזוב,11,ועדה לקידום מעמד האישה ולשוויון מגדרי,False
897,יואל רזבוזוב,12,ועדה מיוחדת לבעיית העובדים הזרים,False
897,יואל רזבוזוב,20,"ועדה מיוחדת לדיון בהצעת החוק בעניין השוויון בנטל בשירות הצבאי, בשירות האזרחי ובשוק העבודה ולהסדרת מעמדם של תלמידי הישיבות",False
897,יואל רזבוזוב,24,ועדה מיוחדת לדיון בהצעת חוק השידור הציבורי,False
897,יואל רזבוזוב,31,"ועדה מיוחדת לדיון בהצעת חוק השידור הציבורי (תיקון), התשע""ה-2015 ",False
897,יואל רזבוזוב,15,ועדה מיוחדת לזכויות הילד,False
897,יואל רזבוזוב,32,ועדה מיוחדת ליישום הנגשת המידע הממשלתי ועקרונות שקיפותו לציבור,False
897,יואל רזבוזוב,23,ועדה מיוחדת למאבק בנגעי הסמים והאלכוהול,False
897,יואל רזבוזוב,14,ועדה מיוחדת לפניות הציבור,True
897,יואל רזבוזוב,117,"ועדה מיוחדת לפרשת היעלמותם של ילדי תימן, מזרח והבלקן",False
897,יואל רזבוזוב,27,ועדה מסדרת,False
897,יואל רזבוזוב,113,"ועדה משותפת חו""ב וכספים לנושא פרק ה, סעיפים 30 עד 41 (עקרונות לקביעת תקציב הביטחון)",False
897,יואל רזבוזוב,82,ועדה משותפת חוץ וביטחון ופנים לדיון בהארכת תוקף חוק האזרחות והכניסה לישראל,False
897,יואל רזבוזוב,87,ועדה משותפת חוץ וביטחון-חוקה לעניין הצורך להכריז על מצב חירום,False
897,יואל רזבוזוב,118,"ועדה משותפת כלכלה ופנים לדיון בהצ""ח תאגידי מים וביוב",False
897,יואל רזבוזוב,122,"ועדה משותפת (כלכלה+כנסת) לדיון בהצ""ח השידור הציבורי הישראלי (תיקון מספר 7), התשע""ז-2017",False
897,יואל רזבוזוב,63,ועדה משותפת כלכלה - כספים לקידום התחרות בענף המזון,False
897,יואל רזבוזוב,70,"ועדה משותפת לדיון בהצעות חוק הביטוח הלאומי (חישוב דמי לידה למבוטחת עצמאית), התשע""ד-2014",False
897,יואל רזבוזוב,71,"ועדה משותפת לדיון בהצעת חוק למניעת הטרדה מינית (תיקון - העברת נטל ההוכחה במקרה של פיטורין בשל הגשת תלונה על הטרדה מינית), התשע""ג-2013",False
897,יואל רזבוזוב,105,"ועדה משותפת לדיון בהצעת חוק מימון מפלגות (תיקון - הגדרת גוף פעיל בבחירות) התשע""ו-2016 (פ/2785/20) של ועדת הכנסת וועדת החוקה חוק ומשפט",False
897,יואל רזבוזוב,91,"ועדה משותפת לוועדה המיוחדת לדיון בהצעות חוק הרשות הממשלתית להתחדשות עירונית, הצ""ח שירותים פיננסיים והצ""ח לתיקון פקודת מס הכנסה ולוועדת הכלכלה",False
897,יואל רזבוזוב,96,ועדה משותפת לוועדה המיוחדת להתחדשות עירונית ולוועדת החוקה בהצעת חוק פינוי בינוי (פיצויים)(תיקון מס 4,False
897,יואל רזבוזוב,116,ועדה משותפת לוועדת החוקה והמדע לדיון בהצעות חוק בנושא הסרת תוכן שפרסומו מהווה עבירה מרשת האינטרנט,False
897,יואל רזבוזוב,112,"ועדה משותפת לוועדת החוקה וחו""ב לדיון בהצעות חוק ההסדרה",False
897,יואל רזבוזוב,47,"ועדה משותפת לוועדת החוקה, חוק ומשפט וועדת החוץ והביטחון לפי סעיף 4(ה) לחוק האזנת סתר",False
897,יואל רזבוזוב,78,"ועדה משותפת לוועדת החוקה, חוק ומשפט ולוועדת הכספים לפי חוק ביטוח רכב מנועי",False
897,יואל רזבוזוב,75,"ועדה משותפת לוועדת הכלכלה ולוועדת החינוך, התרבות והספורט לפי חוק הרשות השניה לטלוויזיה ורדיו",False
897,יואל רזבוזוב,89,"ועדה משותפת לוועדת העבודה, הרווחה והבריאות וועדת החוץ והביטחון לפי חוק השירות הלאומי-אזרחי, התשע""ד-2014",False
897,יואל רזבוזוב,93,"ועדה משותפת לוועדת הפנים והגנת הסביבה וועדת הכלכלה לדיון בהצעת חוק המים (תיקון מספר 27), התשע""ו-2016 (מ/1008) ",False
897,יואל רזבוזוב,50,ועדה משותפת לעניין חוק נכסים של נספי שואה,False
897,יואל רזבוזוב,37,ועדה משותפת לתקציב הביטחון,False
897,יואל רזבוזוב,43,ועדה משותפת לתקציב הכנסת,False
897,יואל רזבוזוב,62,"ועדה משותפת של ועדת החוץ והביטחון וועדת החוקה, חוק ומשפט בהתאם לחוק שירות ביטחון - פטור מטעמי הכרה דתית
",False
897,יואל רזבוזוב,66,"ועדה משותפת של ועדת החוקה, חוק ומשפט, ועדת הפנים והגנת הסביבה וועדת המדע והטכנולוגיה לפי חוק אמצעי זיהוי ביומטריים",False
897,יואל רזבוזוב,80,"ועדה משותפת של ועדת הכספים וועדת העבודה לדיון בסעיפים 31 ו-32 בהצ""ח ההתייעלות הכלכלית לשנות התקציב 2015 ו-2016",False
897,יואל רזבוזוב,97,"ועדה משותפת של ועדת המדע וועדת החוקה, חוק ומשפט, לפי חוק פיקוח אלקטרוני על עצור ועל אסיר משוחרר על תנאי",False
897,יואל רזבוזוב,90,"ועדה משותפת של ועדת העבודה הרווחה והבריאות וועדת העליה, הקליטה והתפוצות לדיון בהצעת חוק לתיקון פקודת רופאי השיניים (מספר 6) ",False
897,יואל רזבוזוב,114,"ועדה משותפת של ועדת חוקה חוק ומשפט, ועדת החוץ והביטחון לדיון בהצ""ח הסדרת ההתיישבות ביהודה והשומרון (פ/3459/20)",False
897,יואל רזבוזוב,34,ועדת האתיקה,False
897,יואל רזבוזוב,25,ועדת החוץ והביטחון,False
897,יואל רזבוזוב,5,"ועדת החוקה, חוק ומשפט",False
897,יואל רזבוזוב,6,"ועדת החינוך, התרבות והספורט",False
897,יואל רזבוזוב,2,ועדת הכלכלה,False
897,יואל רזבוזוב,1,ועדת הכנסת,False
897,יואל רזבוזוב,9,ועדת הכספים,False
897,יואל רזבוזוב,8,ועדת  המדע  והטכנולוגיה,False
897,יואל רזבוזוב,102,ועדת המשנה לבחינה ומעקב אחר הפקת גז ונפט בטכנולוגיות לא קונבנציונליות ומתחדשות,False
897,יואל רזבוזוב,83,ועדת המשנה לבחינת הגורמים למחסור במזון בתקופת החגים,False
897,יואל רזבוזוב,53,ועדת המשנה לבחינת מוכנות העורף ,False
897,יואל רזבוזוב,44,ועדת המשנה לבחינת מוכנות העורף במצבי חירום,False
897,יואל רזבוזוב,64,ועדת המשנה לביטוח,False
897,יואל רזבוזוב,106,ועדת המשנה להגנה בסייבר,False
897,יואל רזבוזוב,104,ועדת המשנה לחינוך בלתי פורמלי,False
897,יואל רזבוזוב,72,ועדת המשנה לטיפול ולתקצוב נושא השמיטה,False
897,יואל רזבוזוב,41,ועדת המשנה לכח אדם בצה”ל ,False
897,יואל רזבוזוב,108,ועדת המשנה ללוחמה משפטית,False
897,יואל רזבוזוב,69,ועדת המשנה למאבק בהון השחור,False
897,יואל רזבוזוב,59,ועדת המשנה למאבק בסחר בנשים ובזנות,False
897,יואל רזבוזוב,38,ועדת המשנה למאבק בתאונות דרכים בראשות חבר הכנסת דוד צור ,False
897,יואל רזבוזוב,39,ועדת המשנה למגזר ערבי,False
897,יואל רזבוזוב,54,ועדת המשנה למדיניות חוץ והסברה,False
897,יואל רזבוזוב,51,"ועדת המשנה למודיעין, שירותים חשאיים ושבויים ונעדרים",False
897,יואל רזבוזוב,52,ועדת המשנה למוכנות ולביטחון שוטף,False
897,יואל רזבוזוב,42,"ועדת המשנה לנושא ביטחון, יחסי חוץ וקשרי מסחר בינלאומיים",False
897,יואל רזבוזוב,55,ועדת המשנה לנושא החלל,False
897,יואל רזבוזוב,49,ועדת המשנה לנושאים ביטחוניים ואזרחיים ביהודה ושומרון  ,False
897,יואל רזבוזוב,92,ועדת המשנה לנושא קידום טכנולוגיות לאנרגיה מתחדשת - פיקוח ומעקב אחר יישום החלטות ועידת פריז,False
897,יואל רזבוזוב,40,ועדת המשנה לספורט,False
897,יואל רזבוזוב,100,ועדת המשנה לעניין אישור צו העונשין ,False
897,יואל רזבוזוב,110,ועדת המשנה לעניין בדיקת תשלומי מזונות מהמוסד לביטוח לאומי,False
897,יואל רזבוזוב,119,ועדת המשנה לעניין בטיחות בעבודה בענף הבנין,False
897,יואל רזבוזוב,111,ועדת המשנה לעניין מעקב אחר ניתוק החקיקה ממצב חירום,False
897,יואל רזבוזוב,109,"ועדת המשנה לעניין צו העונשין (עניין סודי) התשע""ו (2016 - צו קצא""א)",False
897,יואל רזבוזוב,99,ועדת המשנה לעניין ציר עוקף חוסן,False
897,יואל רזבוזוב,65,"ועדת המשנה לעניין תוכנית ""מעגלי תעסוקה"" של משרד הכלכלה",False
897,יואל רזבוזוב,61,ועדת המשנה לענין תקנות ניירות ערך (זירת סוחר לחשבונו העצמי),False
897,יואל רזבוזוב,45,ועדת המשנה לעסקים קטנים ובינוניים,False
897,יואל רזבוזוב,107,ועדת המשנה לתכנון לאומי,False
897,יואל רזבוזוב,10,"ועדת העבודה, הרווחה והבריאות",False
897,יואל רזבוזוב,3,"ועדת העלייה, הקליטה והתפוצות",True
897,יואל רזבוזוב,4,ועדת הפנים והגנת הסביבה,False
897,יואל רזבוזוב,17,ועדת חקירה פרלמנטרית בנושא קליטת עובדים ערבים בשירות הציבורי,False
897,יואל רזבוזוב,77,ועדת משנה לבדיקת סוגיות תכנון וסביבה במפרץ חיפה,False
897,יואל רזבוזוב,79,ועדת משנה לבחינת בעיית העובדים הזרים  ,False
897,יואל רזבוזוב,120,ועדת משנה לבחינת התנהלות הבנקים והגופים המוסדיים בהעמדת אשראי ללווים מסוימים,False
897,יואל רזבוזוב,46,ועדת משנה לבטיחות בדרכים,False
897,יואל רזבוזוב,94,ועדת משנה לדיון בהמלצות לשינויים בתנאי חברי הכנסת והיועצים הפרלמנטריים,False
897,יואל רזבוזוב,98,ועדת משנה לחינוך בלתי פורמלי,False
897,יואל רזבוזוב,86,ועדת משנה לטיפול בצעירים וצעירות חסרי בית,False
897,יואל רזבוזוב,13,ועדת משנה למאבק בסחר בנשים,False
897,יואל רזבוזוב,73,"ועדת משנה לנושא הספקת גז טבעי לתעשייה, בראשות חה""כ אבישי ברוורמן",False
897,יואל רזבוזוב,76,ועדת משנה לנושא כבאות והצלה ,False
897,יואל רזבוזוב,57,ועדת משנה לנושא: פנסיה בקיבוץ המתחדש  ,False
897,יואל רזבוזוב,74,"ועדת משנה לנושא תשתיות התעופה האזרחית בישראל, הבינלאומית והפנים-ארצית בראשות ח""כ יצחק וקנין",False
897,יואל רזבוזוב,84,ועדת משנה לעניין הרפורמה בבריאות הנפש,False
897,יואל רזבוזוב,85,ועדת משנה לעניין מעמד הקשיש,False
897,יואל רזבוזוב,101,ועדת משנה לענייני תכנון ובנייה ברשויות הדרוזיות,False
897,יואל רזבוזוב,67,ועדת משנה לפיקוח על יישום חוק קידום התחרות בענף המזון בראשות חבר הכנסת יעקב אשר,False
897,יואל רזבוזוב,81,ועדת משנה לצער בעלי חיים,False
897,יואל רזבוזוב,68,ועדת משנה לקידום אנרגיה ירוקה בראשות חבר הכנסת חנא סוויד,False
897,יואל רזבוזוב,88,ועדת משנה לקידום עסקים קטנים ובינוניים,False
897,יואל רזבוזוב,56,ועדת משנה לתחבורה ציבורית,False
897,יואל רזבוזוב,48,ועדת משנה לתקנות חוק שוויון זכויות לאנשים עם מוגבלות,False
897,יואל רזבוזוב,95,ועדת משנה של ועדת הכנסת לדיון בנושא: ייצוג הכנסת על ידי חברי כנסת ושרים לשעבר בטכסי זיכרון לחללי מערכות ישראל ולנפגעי פעולות האיבה,False
897,יואל רזבוזוב,121,מבוטל,False
897,יואל רזבוזוב,115,"פרק י' (תשתיות להולכה ולאחסון של נפט), מתוך הצעת חוק ההתייעלות הכלכלית (תיקוני חקיקה להשגת יעדי התקציב לשנות 2017 ו-2018), התשע""ז-2016",False
695,יובל שטייניץ,16,(!!!INVALID!!!) ועדה מיוחדת למאבק בנגעי הסמים והאלכוהול (!!!INVALID!!!),False
695,יובל שטייניץ,30,"הוועדה המיוחדת לדיון בהצ""ח התכנון והבנייה (תיקון - פיצול דירות), בהצ""ח בעניין תקופת לידה והורות ובהצ""ח התכנון והבנייה (תיקון-דיור בהישג יד) (פ/3029) ",False
695,יובל שטייניץ,35,הוועדה המיוחדת לדיון בהצעה לסדר היום בנושא קשיים ברפורמה בשירות המדינה,False
695,יובל שטייניץ,33,הוועדה המיוחדת לדיון בהצעת חוק הרשות הממשלתית להתחדשות עירונית ובסעיפים מהצעת חוק התכנית הכלכלית,False
695,יובל שטייניץ,29,הוועדה המיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 3 והוראת שעה לכנסת ה-20),False
695,יובל שטייניץ,36,הוועדה המיוחדת לצדק חלוקתי ולשוויון חברתי,False
695,יובל שטייניץ,103,הוועדה המיוחדת לצדק חלוקתי ולשוויון חברתי,False
695,יובל שטייניץ,26,הוועדה המסדרת,False
695,יובל שטייניץ,58,הוועדה המשותפת לוועדת הכלכלה ולוועדה לקידום מעמד האישה בהתאם לחוק זכויות הדייר בדיור הציבורי,False
